id,title,synopsis
639,In My Father's Den,"paul (macfadyen), a prize-winning war journalist, returns to his remote new zealand hometown due to the death of his father, battle-scarred and world-weary. for the discontented sixteen-year-old celia (barclay) he opens up a world she has only dreamed of. she actively pursues a friendship with him, fascinated by his cynicism and experience of the world beyond her small-town existence. but many, including the members of both their families (otto, moy), frown upon the friendship and when celia goes missing, paul becomes the increasingly loathed and persecuted prime suspect in her disappearance. as the violent and urgent truth gradually emerges, paul is forced to confront the family tragedy and betrayal that he ran from as a youth, and to face the grievous consequences of silence and secrecy that has surrounded his entire adult life."
640,The Miracle Worker,"the true story of the frightening, lonely world of silence and darkness of 7-year-old helen keller who, since infancy, has never seen the sky, heard her mother's voice or expressed her innermost feelings. then annie sullivan, a 20-year-old teacher from boston, arrives. having just recently regained her own sight, the no-nonsense annie reaches out to helen through the power of touch, the only tool they have in common, and leads her bold pupil on a miraculous journey from fear and isolation to happiness and light."
712,Bowling for Columbine,"this is not a film about gun control. it is a film about the fearful heart and soul of the united states, and the 280 million americans lucky enough to have the right to a constitutionally protected uzi. from a look at the columbine high school security camera tapes to the home of oscar-winning nra president charlton heston, from a young man who makes homemade napalm with the anarchist's cookbook to the murder of a six-year-old girl by another six-year-old. bowling for columbine is a journey through the us, through our past, hoping to discover why our pursuit of happiness is so riddled with violence."
720,Blood: The Last Vampire,"on the surface, saya is a stunning 16-year-old, but that youthful exterior hides the tormented soul of a 400-year-old ""halfling"". born to a human father and a vampire mother, she has for centuries been a loner obsessed with using her samurai skills to rid the world of vampires, all the while knowing that she herself can survive only on blood like those she hunts."
721,Superman Returns,"superman returns to discover his 5-year absence has allowed lex luthor to walk free, and that those he was closest to felt abandoned and have moved on. luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the man of steel."
805,A Time to Kill,"a young lawyer defends a black man accused of murdering two white men who raped his 10-year-old daughter, sparking a rebirth of the kkk."
812,State of Grace,"terry noonan returns home to new york's hells kitchen after a ten year absence. he soon hooks up with childhood pal jackie who is involved in the irish mob run by his brother frankie. terry also rekindles an old flame with jackie's sister kathleen. soon, however, terry is torn between his loyalty to his friends and his loyalties to others."
848,Bird on a Wire,"an fbi informant has kept his new identity secret for 15 years. now an old flame has recognised him, and the bad guys are back for revenge."
853,The Mummy Returns,"rick and evelyn o’connell, along with their 8-year-old son alex, discover the key to the legendary scorpion king’s might: the fabled bracelet of anubis. unfortunately, a newly resurrected imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, alex, to gain control of anubis’s otherworldly army."
854,The Mummy: Tomb of the Dragon Emperor,"archaeologist rick o'connell travels to china, pitting him against an emperor from the 2,000-year-old han dynasty who's returned from the dead to pursue a quest for world domination. this time, o'connell enlists the help of his wife and son to quash the so-called 'dragon emperor' and his abuse of supernatural power."
874,Angel,"15 year-old molly stewart is a prep school honor student who moonlights as a hollywood prostitute. after a serial killer begins stalking and murdering some of her street friends, she becomes a target herself."
926,The Ewok Adventure,"the towani family civilian shuttlecraft crashes on the forest moon of endor. the four towani's are separated. jermitt and catarine, the mother and father are captured by the giant gorax, and mace and cindel, the son and daughter, are missing when they are captured. the next day, the ewok deej is looking for his two sons when they find cindel all alone in the shuttle (mace and cindel were looking for the transmitter to send a distress call), when mace appears with his emergency blaster. eventually, the four-year old cindel is able to convince the teenage mace that the ewoks are nice. then, the ewoks and the towani's go on an adventure to find the elder towanis."
937,In Good Company,"dan foreman is a seasoned advertisement sales executive at a high-ranking publication when a corporate takeover results in him being placed under naive supervisor carter duryea, who is half his age. matters are made worse when dan's new supervisor becomes romantically involved with his daughter an 18 year-old college student alex."
953,Stomp the Yard,"after the death of his younger brother, a troubled 19-year-old street dancer from los angeles is able to bypass juvenile hall by enrolling in the historically black, truth university in atlanta, georgia. but his efforts to get an education and woo the girl he likes are sidelined when he is courted by the top two campus fraternities, both of which want and need his fierce street-style dance moves to win the highly coveted national step show competition."
1047,Halloween,"after being committed for 17 years, michael myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to haddonfield, where he wants to find his baby sister, laurie. anyone who crosses his path is in mortal danger"
1081,Totally Blonde,"meg peters just can't seem to find mr. right, she bleaches her hair blonde and we answer the age old question ""do blondes really have more fun?"""
1117,The Corrs Live at Lansdowne Road,"irish-celtic-pop siblings, the corrs, perform songs from their first two albums for 43,000 fans at lansdowne road, dublin's old rugby fields."
1120,My Tutor,"high school senior bobby chrystal fails his french class, which will block him from entering yale. his rich, authoritarian father hires an attractive 29-year-old to tutor bobby over the summer and help him pass a make-up exam. while bobby's friends lead him away into strange excursions aimed at losing their virginity, bobby finds all the extracurricular activities he needs with his new tutor."
1145,Big,when a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. but he is still the same 13-year-old boy inside. now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.
1147,Crusade in Jeans,"dolf a 15 year old boy is sent back in time by a timemachine. accidentally he is sent back to the middle ages. he is rescued by children who are part of a childrens' crusade, on their way to rescue jeruzalem. during the trip dolf finds out the danger is not coming from outside the crusade, but from within."
1173,Local Color,"a successful artist looks back with loving memories on the summer of his defining year, 1974. a talented but troubled 18-year-old aspiring artist befriends a brilliant elderly alcoholic painter who has turned his back on not only art but life. the two form what appears to be at first a tenuous relationship. the kid wants to learn all the secrets the master has locked away inside his head and heart. time has not been kind to the old master. his life appears pointless to him until the kid rekindles his interest in his work and ultimately gives him the will to live. together, they give one another a priceless gift. the kid learns to see the world through the master's eyes. and the master learns to see life through the eyes of innocence again. this story is based on a real life experience."
1204,"Hi, Are You Alone?","nina is a 20 years old girl from valladolid who lives with her divorced father, an autoritarian and conservative man. trini is of the same age and has lost her mother. for both valladolid and their families have nothing to offer and therefore they go on a risky voyage to the costa del sol at the south of spain."
1241,The Blair Witch Project,"in october of 1994 three student filmmakers disappeared in the woods near burkittsville, maryland, while shooting a documentary. a year later their footage was found."
1459,Frankenstein Reborn!,"thirteen-year-old anna is intrigued by the secret experiments of her eccentric uncle victor, but her curiosity soon turns to total terror when she's confronted by uncle victor's latest creation - a hideous-looking monster with the soul of a man, stitched together and reanimated from the bodies of the dead."
1461,Frankenstein: Birth of a Monster,"a drama telling the story of the life of the writer of frankenstein; the 19-year-old mary shelley. telling of her influences, her writing and her personal life. the extraordinary story of how she created frankenstein, one of the world's most terrifying monsters."
1514,Clockmaker,"fourteen-year-old henry and his friends are about to change history. sneaking into the apartment of an eccentric clockmaker, the kids discover that the old man controls time for the entire world through an incredible array of magnificent timepieces and weird machines. when one of the curious kids accidentally pushes a wrong button and gets launched back in time, the space-time continuum is severely disrupted. as everything begins to change around them, the young adventurers must travel back in time to save their friend...and the future"
1545,Gilda,"a gambler discovers an old flame while in argentina, but she's married to his new boss."
1555,Blondie Brings Up Baby,"baby dumpling, the six-year-old son of blondie and dagwood bumstead disappears from sight during his first day at school. while dagwood frantically combs the city in search of the boy, baby dumpling spents a nice, safe afternoon with poor little rich girl melinda mason, who with her new playmate's help arises from her sickbed to walk across the room for the first time in months."
1559,Blondie Has Servant Trouble,"things get under way when blondie bumstead demands that her husband request a raise from his boss mr. dithers, so that she can afford to hire a maid.  but dithers has no time for any salary disputes: his construction firm is currently stuck with an unsaleable old mansion that is rumored to be haunted.  to disprove this theory, dithers asks the bumstead family to spend a night in the crumbling old house, throwing a retinue of servants into the bargain."
1560,Blondie on a Budget,"dagwood wants to join the trout club and blondie wants a fur coat. jealousy reigns when dag's old girlfriend joan shows up, but nothing else matters when a drawing at the movie theatre provides money for the coat."
1616,"Oh, What a Night","during the summer of 1955, seventeen-year-old eric hansen embarks on a journey in his new town, a journey which will change his life forever."
1627,The Kid,"powerful businessman russ duritz is self-absorbed and immersed in his work. but by the magic of the moon, he meets rusty, a chubby, charming 8-year-old version of himself who can't believe he could turn out so badly -- with no life and no dog. with rusty's help, russ is able to reconcile the person he used to dream of being with the man he's actually become."
1649,Atonement,"as a 13-year-old, fledgling writer briony tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit."
1711,Mermaids,"fifteen-year-old charlotte flax is tired of her wacky mom moving their family to a different town any time she feels it is necessary. when they move to a small massachusetts town and mrs. flax begins dating a shopkeeper, charlotte and her 9-year-old sister, kate, hope that they can finally settle down. but when charlotte's attraction to an older man gets in the way, the family must learn to accept each other for who they truly are."
1738,Gone Baby Gone,"when 4 year old amanda mccready disappears from her home and the police make little headway in solving the case, the girl's aunt, beatrice mccready hires two private detectives, patrick kenzie and angie gennaro. the detectives freely admit that they have little experience with this type of case, but the family wants them for two reasons - they're not cops and they know the tough neighborhood in which they all live. as the case progresses, kenzie and gennaro face drug dealers, gangs and pedophiles. when they are about to solve the case, they are faced with a moral dilemma that tears them apart."
1755,Layer Cake,"when a seemingly straight-forward drug deal goes awry, xxxx has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin..."
1774,A Boy and His Dog,"set in the year 2024 in post-apocalyptic america, 18-year old vic and his telepathic dog, blood, are scavengers in the desolate wilderness ravaged by world war iv, where survivors must battle for food, shelter, and sexual companionship in the desert-like wasteland. vic and blood eke out a meager existence, foraging for food and fighting gangs of cutthroats."
1827,Lifeguard,"rick is a los angeles county lifeguard who is in his thirties. at his 15-year high school reunion, he sees his old girlfriend who is now a divorced mother. after falling in love with her, rick considers changing his career and lifestyle."
1829,Tarzan and the Great River,"tarzan is summoned to brazil by an old friend to stop an evil tribal cult from destroying native villages and enslaving the survivors. the lord of the jungle is accompanied on his quest by a pretty blonde doctor, a boy and a grizzled sea captain."
1846,Guilty of Innocence,"this sumptuously photographed period drama is set in 1791 vienna. maximilian bardo, an opportunistic 18-year old viennese man with aspirations to rise above his bourgeois upbringing, looks for a chance to shoehorn himself into the nobility. his hopes lead him to the castle of a wealthy inventor, alexander plant. it is here that a strange story is played out, as maximilian, full of naive illusions and innocent ideals of what it means to be wealthy and noble, quickly loses his innocence. falling prey to the jaded aristocrats in residence, he is cruelly initiated into their decadent games."
1847,Wild Games,"once upon a time a carnivorous advertising methodist (richard bohringer) finds himself stuck between floors in an old elevator. the owner of the deserted building (ute lemper) does not help, but plays with him like a prey trapped. to get out, he threatens, attempts to seduce, to deceive, to be honest. after this confrontation for several days..."
1848,L'ultimo giorno,an ailing widower finds a pretty woman willing to take care of his 20-year-old retarded son. one day the father and son are separated and the father gives up looking for the boy and returns home. upon his arrival he sees the boy waiting for him on the step and he's so shocked he has a heart attack.
1855,Martian Child,a recently-widowed science fiction writer considers whether to adopt a hyper-imaginative 6-year-old abandoned and socially-rejected boy who says he's really from mars.
1869,The Prime of Miss Jean Brodie,a headstrong young teacher in a private school in 1930s edinburgh ignores the curriculum and influences her impressionable 12 year old charges with her over-romanticized world view.
1871,Travels with My Aunt,"at his mother's funeral, stuffy bank clerk henry pulling meets his aunt augusta, an elderly eccentric with more-than-shady dealings who pulls him along on a whirlwind adventure as she attempts to rescue an old lover."
1924,The Ladykillers,"an eccentric, if not charming southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman."
1953,Where's Willie?,"an 8-year old boy invents a hand-held computer which can control any electronic device, and uses it to affect the entire town where he lives."
2039,The Mist,"after a violent storm, a dense cloud of mist envelops a small maine town, trapping artist david drayton and his five-year-old son in a local grocery store with other people. they soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity."
2057,The Reivers,"in turn-of-the-century mississippi, an 11-year-old boy comes of age as two mischievous adult friends talk him into sneaking the family car out for a trip to memphis and a series of adventures."
2061,Joshua,"the arrival of a newborn girl causes the gradual disintegration of the cairn family; particularly for 9-year-old joshua, an eccentric boy whose proper upbringing and refined tastes both take a sinister turn."
2114,Dinner for One,"a very old woman wants to have dinner with her friends. as they are all dead, the butler has to play the role of every guest."
2125,Coyote Ugly,"graced with a velvet voice, 21-year-old violet sanford heads to new york to pursue her dream of becoming a songwriter only to find her aspirations sidelined by the accolades and notoriety she receives at her ""day"" job as a barmaid at coyote ugly. the ""coyotes"" as they are affectionately called tantalize customers and the media alike with their outrageous antics, making coyote ugly the watering hole for guys on the prowl."
2126,MouseHunt,"down-on-their luck brothers, lars and ernie smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. before they can cash in, they have to rid the house of its single, stubborn occupant—a tiny and tenacious mouse."
2167,Idle Hands,"anton is a cheerful but exceedingly non-ambitious 17-year-old stoner who lives to stay buzzed, watch tv, and moon over molly, the beautiful girl who lives next door. however, it turns out that the old cliché about idle hands being the devil's playground has a kernel of truth after all."
2183,El Dorado,"cole thornton, a gunfighter for hire, joins forces with an old friend, sheriff j.p. hara. together with an old indian fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water."
2187,The Cure,"erik, a loner, finds a friend in dexter, an eleven-year-old boy with aids. they vow to find a cure for aids together and save dexter's life in an eventful summer."
2226,Making Contact,"a nine year old boy named joey, who after the tragic death of his father, begins to experience psychic powers such as allowing him to move inanimate objects with his mind, set things on fire, and even communicate with his dead father. however, not everything is good for joey as his newly gained powers accidentally awake an evil supernatural force that is contained inside the body of an old ventriloquist's dummy that joey found in an abandoned house. the supernatural dummy shows similar powers to joey's, and soon he puts the lives of everyone near joey in danger as the evil dummy has dark plans for joey's special powers."
2234,Jack,"jack powell suffers from an affliction that makes him grow four times faster than normal, so the 10-year-old looks like a 40-year-old man. after years of being tutored at home, jack convinces his overprotective parents to send him to public school. the children don't know what to make of jack, but with the help of his fifth-grade teacher, he makes an effort to win them over."
2251,Space Raiders,"a futuristic, sensitive tale of adventure and confrontation when a 10 year old boy is accidentally kidnapped by a spaceship filled with a motley crew of space pirates."
2257,Duplex,"when a young couple buys their dream home, they have no idea what the sweet little old lady upstairs is going to put them through!"
2288,Alpha Dog,"johnny truelove likes to see himself as tough. he's the son of an underworld figure and a drug dealer. johnny also likes to get tough when things don't go his way. when jake mazursky fails to pay up for johnny, things get worse for the mazursky family, as johnny and his 'gang' kidnap jake's 15 year old brother and holds him hostage. problem now is what to do with 'stolen boy?'"
2333,The Kite Runner,"after spending years in california, amir returns to his homeland in afghanistan to help his old friend hassan, whose son is in trouble."
2334,The Lovely Bones,"after being brutally murdered, 14-year-old susie salmon watches from heaven over her grief-stricken family -- and her killer. as she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal."
2388,Disturbia,"kale is a 17-year-old placed under house arrest after punching his teacher. he is confined to his house, and decides to use his free time spying on his neighbors. things start to get weird when guests enter the turner's house and don't come back out. kale and his friends, ronnie and ashley, start to grow more and more interested in what is actually happening within the house of robert turner."
2421,Kit Kittredge: An American Girl,"the great depression hits home for nine year old kit kittredge when her dad loses his business and leaves to find work. oscar nominee abigail breslin stars as kit, leading a splendid cast in the first ever ""american girl"" theatrical movie. in order to keep their home, kit and her mother must take in boarders - paying house - guests who turn out to be full of fascinating stories. when mother's lockbox containing all their money is stolen, kit's new hobo friend will is the prime suspect. kit refuses to believe that will would steal, and her efforts to sniff out the real story get her and friends into big trouble. the police say the robbery was an inside job, committed by someone they know. so if it wasn't will, then who did it."
2491,The Shell Seekers,"penelope keeling, a sixty-four-year-old daughter of a famous artist, reflects on her life, and the fate and choices that defined it, when she arrives in the mediterranean to stay with her headstrong daughter. shifting through time, and falling into place like the pieces of a jigsaw, the truth of penelope's rich, heartbreaking and surprising life unfolds."
2523,Mercury Rising,"renegade fbi agent art jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code."
2540,Someday My Prince Will Come,"set in an isolated coastal village, someday my prince will come (2005) is narrated in rhyming couplets by 11-year-old laura-anne as she embarks on a quest to find her ‘prince’. rare in its acceptance of kids on their own terms and both heartrending and hilarious in its sincerity."
2578,Twilight,"when bella swan moves to a small town in the pacific northwest, she falls in love with edward cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. despite edward's repeated cautions, bella can't stay away from him, a fatal move that endangers her own life."
2587,Dear Frankie,"nine-year-old frankie and his single mum lizzie have been on the move ever since frankie can remember, most recently arriving in a seaside scottish town. wanting to protect her deaf son from the truth that they've run away from his father, lizzie has invented a story that he is away at sea on the hms accra. every few weeks, lizzie writes frankie a make-believe letter from his father, telling of his adventures in exotic lands. as frankie tracks the ship's progress around the globe, he discovers that it is due to dock in his hometown. with the real hms accra arriving in only a fortnight, lizzie must choose between telling frankie the truth or finding the perfect stranger to play frankie's father for just one day..."
2611,Spirit: Stallion of the Cimarron,"as a wild stallion travels across the frontiers of the old west, he befriends a young human and finds true love with a mare."
2616,The Eye,"violinist sydney wells was accidentally blinded by her sister helen when she was five years old. she submits to a cornea transplantation, and while recovering from the operation, she realizes that she is seeing dead people."
2623,The Heartbreak Kid,"eddie, the 40-year-old confirmed bachelor finally says ""i do"" to the beautiful and sexy lila. but during their honeymoon in mexico, the woman of his dreams turns out to be a total nightmare, and the guy who could never pull the trigger realizes he’s jumped the gun."
2713,Flightplan,"flying at 40,000 feet in a state-of-the art aircraft that she helped design, kyle pratt's 6-year-old daughter julia vanishes without a trace. or did she? no one on the plane believes julia was ever onboard. and now kyle, desperate and alone, can only count on her own wits to unravel the mystery and save her daughter."
2730,Risky Business,"meet joel goodson, an industrious, college-bound 17-year-old and a responsible, trustworthy son. however, when his parents go away and leave him home alone in the wealthy chicago suburbs with the porsche at his disposal he quickly decides he has been good for too long and it is time to enjoy himself. after an unfortunate incident with the porsche joel must raise some cash, in a risky way."
2758,Thank You for Smoking,"nick naylor is a charismatic spin-doctor for big tobacco who'll fight to protect america's right to smoke -- even if it kills him -- while still remaining a role model for his 12-year old son. when he incurs the wrath of a senator bent on snuffing out cigarettes, nick's powers of ""filtering the truth"" will be put to the test."
2765,Zoolander,"clear the runway for derek zoolander, vh1's three-time male model of the year. his face falls when hippie-chic hansel scooters in to steal this year's award. the evil fashion guru mugatu seizes the opportunity to turn derek into a killing machine. it's a well-designed conspiracy and only with the help of hansel and a few well-chosen accessories like matilda can derek make the world safe for male models everywhere."
2791,Bordello of Blood,"private eye rafe guttman is hired by repressed, born-again katherine to find her missing bad-boy brother. the trail leads him to a whorehouse run by a thousand-year-old vampire and secretly backed by katherine's boss, televangelist jimmy current."
2802,Jungle 2 Jungle,"uptight new york city executive, michael cromwell, pursues his soon-to-be ex-wife to south america and returns home with the son he never knew he had -- a boy raised in a tribal village in brazil. armed with only his blowgun, the 13-year-old mimi-siku discovers that the world outside his jungle home is indeed a strange place."
2847,Man on Fire,"jaded ex-cia operative john creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in mexico city. they clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life."
2850,Menace II Society,"sobering and incisive, this cautionary drama centers on a street tough 18-year-old facing a moral quandary while trying to turn his life around."
2876,The Exorcist,"12-year-old regan macneil begins to adapt an explicit new personality as strange events befall the local area of georgetown. her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: father damien karras, a troubled priest who is struggling with his own faith."
2965,Igby Goes Down,"igby slocumb, a rebellious and sarcastic 17-year-old boy, is at war with the stifling world of old money privilege he was born into. with a schizophrenic father, a self-absorbed, distant mother, and a shark-like young republican big brother, igby figures there must be a better life out there -- and sets about finding it."
2988,Home Alone 3,"9-year-old alex pruitt is home alone with the chicken pox. turns out, due to a mix-up among nefarious spies, alex was given a toy car concealing a top-secret microchip. now alex must fend off the spies as they try break into his house to get it back."
3010,Jack Frost,"a father, who can't keep his promises, dies in a car accident. one year later, he returns as a snowman, who has the final chance to put things right with his son before he is gone forever."
3060,Thursday,"casey has given up drug dealing for a suburban idyll in houston, a job as an architect and a new wife. they are even planning to adopt a child. but casey's past arrives on the doorstep in the shape of nick, an old business partner. and all hell breaks loose!"
3066,Marvin's Room,a leukemia patient attempts to end a 20-year feud with her sister to get her bone marrow.
3089,The Opposite of Sex,"a 16-year-old girl visits her gay half-brother and ends up seducing his boyfriend, thus wreaking havoc on all of their lives."
3104,The Princess Diaries,"a socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small european country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of genovia. she must make a choice between continuing the life of a san francisco teen or stepping up to the throne."
3124,The Ant Bully,"fed up with being targeted by the neighborhood bully, 10-year-old lucas nickle vents his frustrations on the anthill in his front yard ... until the insects shrink him to the size of a bug with a magic elixir. convicted of ""crimes against the colony,"" lucas can only regain his freedom by living with the ants and learning their ways."
3133,The Last Sin Eater,"in seeking her own redemption from the one man of whom she is most afraid, 10-year-old cadi forbes discovers a secret sin haunting her community of welsh immigrants in 1850s appalachia."
3186,Kicking & Screaming,"phil weston has been unathletic his entire life. in college he failed at every sport that he tried out for. it looks like his 10-year old son, sam, is following in his footsteps. but when phil's hyper-competitive dad benches sam, phil decides to transfer his son to a new team which needs a coach. phil steps in to be the temporary coach and immediately begins to butt heads with this dad over this new competition in their lives."
3190,Headspace,"25-year-old alex borden's chance encounter with a mysterious stranger has found his intellect rapidly expanding, but as the power of his mind grows so too does the mystery of a brutal series of murders. now, as the killer seems to set his sights on alex, the frightened genius must use his newfound brain power to put an end to the mayhem once and for all."
3191,Beerfest,"during a trip to germany to scatter their grandfather's ashes, german-american brothers todd and jan discover beerfest, the secret olympics of downing stout, and want to enter the contest to defend their family's beer-guzzling honor. their old country cousins sneer at the yanks' chances, prompting the siblings to return to america to prepare for a showdown the following year."
3195,Arthur and the Invisibles,"arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless arthur's grandfather returns to sign some papers and pay off the family debt. arthur discovers that the key to success lies in his own descent into the land of the minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. somewhere among them is hidden a pile of rubies, too. can arthur be of stout heart and save the day? romance beckons as well, and a villain lurks."
3248,Killer's Kiss,"the film revolves around davey gordon, a 29 year old welterweight new york boxer in the end of his career, and his relationship with a dancer and her violent employer."
3292,Confetti,a mockumentary that follows three couples as they battle it out to win the coveted title of 'most original wedding of the year'.
3301,Flight of the Navigator,"12-year-old david is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. his family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. when a nasa scientist discovers a ufo nearby, david gets the chance to unravel the mystery and recover the life he lost."
3320,The Forgotten,"telly paretta is a grieving mother struggling to cope with the loss of her 8-year-old son. she is stunned when her psychiatrist reveals that she has created eight years of memories about a son she never had. but when she meets a man who has had a similar experience, telly embarks on a search to prove her son's existence, and her sanity."
3375,Hideous Kinky,"in 1972, disenchanted about the dreary conventions of english life, 25-year-old julia heads for morocco with her daughters, six-year-old lucy and precocious eight-year-old bea."
3479,The Iron Giant,"in the small town of rockwell, maine in october 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices."
3560,Gilles,"12-year-old gilles dreams of becoming a professional footballer in the belgian national squad, playing as a red devil at the king baudouin stadium. father bert supports gilles through thick and thin: he is not only gilles' most loyal supporter, but also his personal trainer. but then, completely unexpectedly, bert dies and gilles' life collapses. not only does he lose his father, his friend, his supporter and his trainer, there are also quite a few financial concerns coming out ..."
3561,Miracle on 34th Street,"six-year-old susan walker has doubts about childhood's most enduring miracle—santa claus. her mother told her the secret about santa a long time ago, but, after meeting a special department store santa who's convinced he's the real thing, susan is given the most precious gift of all—something to believe in."
3584,Fear,a 16 year old girl takes up with a charming young man who quickly shows his colors when he beats a friend simply for walking with her and then goes totally ballistic after she tries to break up with him.
3602,Where the Heart Is,"novalee nation is a 17-year-old tennessee transient who has to grow up in a hurry when she's left pregnant and abandoned by her boyfriend on a roadside, and takes refuge in the friendly aisles of wal-mart. eventually, some eccentric but kindly strangers 'adopt' novalee and her infant daughter, helping them buck the odds and build a new life."
3653,Pay It Forward,"like some other kids, 12-year-old trevor mckinney believed in the goodness of human nature. like many other kids, he was determined to change the world for the better. unlike most other kids, he succeeded."
3730,Sydney White,a modern retelling of snow white set against students in their freshman year of college in the greek system.
3736,Damien: Omen II,"since the sudden and highly suspicious death of his parents, 12-year-old damien has been in the charge of his wealthy aunt and uncle. widely feared to be the antichrist, damien relentlessly plots to seize control of his uncle's business empire—and the world. anyone attempting to unravel the secrets of damien's sinister past or fiendish future meets with a swift and cruel demise."
