id,title,synopsis
319,Constantine,"john constantine has literally been to hell and back. when he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary los angeles."
324,Rear Window,a wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.
327,Frenzy,"after a serial killer strangles several women with a necktie, london police identify a suspect—but he's the wrong man."
331,Jaws,"when an insatiable great white shark terrorizes the townspeople of amity island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the blood-thirsty beast."
332,Jaws 2,police chief brody must protect the citizens of amity after a second monstrous shark begins terrorizing the waters.
336,2 Fast 2 Furious,"it's a major double-cross when former police officer brian o'conner teams up with his ex-con buddy roman pearce to transport a shipment of ""dirty"" money for shady miami-based import-export dealer carter verone. but the guys are actually working with undercover agent monica fuentes to bring verone down."
342,The Da Vinci Code,"a murder in paris’ louvre museum and cryptic clues in some of leonardo da vinci’s most famous paintings lead to the discovery of a religious mystery. for 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of christianity."
367,The Ninth Gate,"an all-expenses-paid international search for a rare copy of the book, 'the nine gates of the kingdom  of shadows' brings an unscrupulous book dealer deep into a world of murder, double-dealing and satanic worship."
373,The Usual Suspects,"held in an l.a. interrogation room, verbal kint attempts to convince the feds that a mythic crime lord, keyser soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in san pedro harbor – leaving few survivors. verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess."
378,Angel Heart,"down-and-out private detective harry angel is ordered by the mysterious louis cyphre to go on a mission to find a missing person. his routine failure soon leads to a bloody spar with himself, as he goes on a supernatural journey into his own soul."
380,Lost Highway,"a tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgangers, and an impossible transformation inside a prison cell."
382,Catch Me If You Can,"a true story about frank abagnale jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a pan am pilot, doctor, and legal prosecutor. an fbi agent makes it his mission to put him behind bars. but frank not only eludes capture, he revels in the pursuit."
392,From Russia with Love,"agent 007 is back in the second installment of the james bond series, this time battling a secret crime organization known as spectre. russians rosa klebb and kronsteen are out to snatch a decoding device known as the lektor, using the ravishing tatiana to lure bond into helping them. bond willingly travels to meet tatiana in istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy"
395,Saw IV,"jigsaw and his apprentice amanda are dead. now, upon the news of detective kerry's murder, two seasoned fbi profilers, agent strahm and agent perez, arrive in the terrified community to assist the veteran detective hoffman in sifting through jigsaw's latest grisly remains and piecing together the puzzle. however, when swat commander rigg is abducted and thrust into a game, the last officer untouched by jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences."
411,The Man with the Golden Gun,"cool government operative james bond searches for a stolen invention that can turn the sun's heat into a destructive weapon. he soon crosses paths with the menacing francisco scaramanga, a hit man so skilled he has a seven-figure working fee. bond then joins forces with the swimsuit-clad mary goodnight, and together they track scaramanga to a tropical isle hideout where the killer-for-hire lures the slick spy into a deadly maze for a final duel."
415,The Spy Who Loved Me,russian and british submarines with nuclear missiles on board both vanish from sight without a trace. england and russia both blame each other as james bond tries to solve the riddle of the disappearing ships. but the kgb also has an agent on the case.
431,Licence to Kill,"after capturing the notorious drug lord franz sanchez, bond's close friend and former cia agent felix leiter is left for dead and his wife is murdered. bond goes rogue and seeks vengeance on those responsible, as he infiltrates sanchez's organization from the inside."
441,Murder She Said,"miss marple believes she's seen a murder in a passing-by train, yet when the police find no evidence she decides to investigate it on her own."
442,Murder at the Gallop,"miss marple and mr. stringer are witnesses to the death by heart attack of elderly, rich mr. enderby. yet they have their doubts about what happened. the police don't believe them, thus leading miss marple to yet again investigate by herself."
445,Face/Off,"sean archer, a very tough, rugged fbi agent. who is still grieving for his dead son michael. archer believes that his son's killer is his sworn enemy, a very powerful criminal, castor troy. one day, archer has finally cornered castor, however, their fight has knocked out troy cold. as archer finally breathes easy over the capture of his enemy, he finds out that troy has planted a bomb that will destroy the entire city of los angeles and all of its inhabitants. unfortunately the only other person who knows its location is castor's brother pollux, and he refuses to talk. the solution, a special operation doctor that can cut off people's faces, and can place a person's face onto another person. archer undergoes one of those surgeries to talk to pollux. however, castor troy somehow regains consciousness and now wants revenge on archer for taking his face. not only is troy ruining archer's mission, but his personal life as well. archer must stop troy again. this time, it's personal."
448,Murder Most Foul,a murderer is brought to court and only miss marple is unconvinced of his innocence. once again she begins her own investigation.
480,Se7en,"two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. the seasoned det. sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, mills, scoffs at his efforts to unravel the case."
539,A Few Good Men,"when cocky military lawyer lt. daniel kaffee and his co-counsel, lt. cmdr. joanne galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady col. nathan jessep."
558,The Thomas Crown Affair,"a very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective."
560,Bullitt,"senator walter chalmers is aiming to take down mob boss pete ross with the help of testimony from the criminal's hothead brother johnny, who is in protective custody in san francisco under the watch of police lieutenant frank bullitt. when a pair of mob hitmen enter the scene, bullitt follows their trail through a maze of complications and double-crosses. this thriller includes one of the most famous car chases ever filmed."
575,The Pink Panther,"the trademark of the phantom, a renowned jewel thief, is a glove left at the scene of the crime. inspector clouseau, an expert on the phantom's exploits, feels sure that he knows where the phantom will strike next and leaves paris for the tyrolean alps, where the famous lugashi jewel 'the pink panther' is going to be. however, he does not know who the phantom really is, or for that matter who anyone else really is..."
580,Lethal Weapon 3,"archetypal buddy cops riggs and murtaugh are back for another round of high-stakes action, this time setting their collective sights on bringing down a former los angeles police lieutenant turned black market weapons dealer. lorna cole joins as the beautiful yet hardnosed internal affairs sergeant who catches riggs's eye."
581,Lethal Weapon 4,"in the combustible action franchise's final installment, maverick detectives martin riggs and roger murtaugh square off against asian mobster wah sing ku, who's up to his neck in slave trading and counterfeit currency. with help from gumshoe leo getz and smart-aleck rookie cop lee butters, riggs and murtaugh aim to take down ku and his gang."
585,Heat,"obsessive master thief, neil mccauley leads a top-notch crew on various daring heists throughout los angeles while determined detective, vincent hanna pursues him without rest. each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence."
589,Mission: Impossible,"when ethan hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the cia, he's surprised to learn that he's the no. 1 suspect. to clear his name, hunt now must ferret out the real double agent and, in the process, even the score."
590,Mission: Impossible II,"with computer genius luther stickell at his side and a beautiful thief on his mind, agent ethan hunt races across australia and spain to stop a former imf agent from unleashing a genetically engineered biological weapon called chimera. this mission, should hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude."
595,The Maltese Falcon,"a private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette."
600,Dog Day Afternoon,"based on the true story of would-be brooklyn bank robbers john wojtowicz and salvatore naturale. sonny and sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. as sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus."
609,Dirty Harry,"when a madman dubbed 'scorpio' terrorizes san francisco, hard-nosed cop, harry callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. harry eventually collars scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. now, the maverick detective is determined to nail the maniac himself."
621,Double Indemnity,"a rich woman and a calculating insurance agent plot to kill her unsuspecting husband after he signs a double indemnity policy. against a backdrop of distinctly californian settings, the partners in crime plan the perfect murder to collect the insurance, which pays double if the death is accidental."
625,The French Connection,tough narcotics detective 'popeye' doyle is in hot pursuit of a suave french drug dealer who may be the key to a huge heroin-smuggling operation.
630,Point Break,"in los angeles, a gang of bank robbers who call themselves the ex-presidents commit their crimes while wearing masks of reagan, carter, nixon and johnson. believing that the members of the gang could be surfers, the f.b.i. sends young agent johnny utah to the beach undercover to mix with the surfers and gather information."
648,Hannibal Rising,"the story of the early, murderous roots of the cannibalistic killer, hannibal lecter – from his hard-scrabble lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in france, where as a med student he hones his appetite for the kill."
649,Hollywoodland,"the complicated life and controversial suicide of george reeves is investigated by a fictional private detective who finds that there are reasons to suspect that reeves may not have killed himself after all. the detective also finds that there is a little of george reeves in himself, and maybe, each of us."
658,Street Kings,"tom ludlow is a disillusioned l.a. police officer, rarely playing by the rules and haunted by the death of his wife. when evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him."
706,The Departed,"to take down south boston's irish mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. while an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. but both sides soon discover there's a mole among them."
710,Once Upon a Time in Mexico,"hitman ""el mariachi"" becomes involved in international espionage involving a psychotic cia agent and a corrupt mexican general."
715,Little Children,"the lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations."
723,Touch of Evil,"when a car bomb explodes on the american side of the u.s./mexico border, mexican drug enforcement agent miguel vargas begins his investigation, along with american police captain hank quinlan. when vargas begins to suspect that quinlan and his shady partner, menzies, are planting evidence to frame an innocent man, his investigations into their possible corruption quickly put himself and his new bride, susie, in jeopardy."
727,Get Carter,"jack carter is a small-time hood working in london. when word reaches him of his brothers death, he travels to newcastle to attend the funeral. refusing to accept the police report of suicide, carter seeks out his brother’s friends and acquaintances to learn who murdered his sibling and why."
732,Miss Congeniality,"when the local fbi office receives a letter from a terrorist known only as 'the citizen', it's quickly determined that he's planning his next act at the miss america beauty pageant. because tough-as-nails gracie hart is the only female agent at the office, she's chosen to go undercover as the contestant from new jersey."
740,Spy Game,"on the day of his retirement, a veteran cia agent learns that his former protégé has been arrested in china, is sentenced to die the next morning in beijing, and that the cia is considering letting that happen to avoid an international scandal."
759,Die Hard 2,"off-duty cop john mcclane is gripped with a feeling of déjà vu when, on a snowy christmas eve in the nation’s capital, terrorists seize a major international airport, holding thousands of holiday travelers hostage. renegade military commandos led by a murderous rogue officer plot to rescue a drug lord from justice and are prepared for every contingency except one: mcclane’s smart-mouthed heroics."
765,Rope,two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.
774,Primal Fear,"an arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. the case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room. the intensity builds when a surprise twist alters everyone's perception of the crime."
786,The 51st State,an american master chemist plans to score big on a once in a lifetime drug deal. all does not go as planned and he is soon entangled in a web of deceit.
789,Hitman,"a genetically engineered assassin with deadly aim, known only as ""agent 47"" eliminates strategic targets for a top-secret organization. but when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue."
835,Copycat,an agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.
836,No Code of Conduct,"a cop (charlie sheen), his partner (dacascos), and his father (martin sheen) uncover a plot by city elders to smuggle drugs from mexico into phoenix, arizona."
892,"Murder, My Sweet","gumshoe philip marlowe is hired by the oafish moose malloy to track down his former girlfriend. he's also hired to accompany an effeminate playboy buy back some jewels. when the exchange results in the playboy's murder, marlowe can't leave the case alone, and soon discovers it's related to malloy's. as he gets drawn deeper into a complex web of intrigue by a mysterious blonde, the detective finds his own life in increasing jeopardy."
894,The Brasher Doubloon,"mrs. elizabeth bright murdock hires marlowe to find an old rare coin, the brasher doubloon, that belonged in her deceased husband's collection. marlowe begins investigating, but quickly finds himself entangled in a series of unexplained murders."
900,Marlowe,"los angeles private-eye philip marlowe is trying to locate the brother of his new client, a woman named orfamay quest. the trail leads to two men who deny any knowledge of the brother's existence. both are soon killed by an ice pick, so marlowe deduces that there's much more to this than a simple missing-person case. marlowe's path crosses that of a blackmailed movie star, mavis wald, and her friend, exotic dancer delores. a mobster sends karate expert winslow wong to bust up marlowe's office and warn him off the case, while lieutenant french also cautions the detective to stay out of the police's way."
921,Fear and Loathing in Las Vegas,"raoul duke and his attorney dr. gonzo drive a red convertible across the mojave desert to las vegas with a suitcase full of drugs to cover a motorcycle race. as their consumption of drugs increases at an alarming rate, the stoned duo trash their hotel room and fear legal repercussions. duke begins to drive back to l.a., but after an odd run-in with a cop, he returns to sin city and continues his wild drug binge."
969,Zodiac,"the true story of the investigation of the ""zodiac killer"", a serial killer who terrified the san francisco bay area, taunting police with his ciphers and letters. the case becomes an obsession for three men as their lives and careers are built and destroyed by the endless trail of clues."
993,Paranoid Park,"alex, a teenaged skateboarder, is interviewed by detective richard lu about the death of a security guard severed by a train who was apparently hit by a skateboard. while dealing with the separation process of his parents and the sexual heat of his virgin girlfriend jennifer, alex writes his last experiences in paranoid park with his new acquaintances and how the guard was killed, trying to relieve his feeling of guilty from his conscience."
1002,Sister Act,"a reno singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the mob's hitmen. the mother superior does not trust her, and takes steps to limit her influence on the other nuns. eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on tv—and identification by the mob."
1005,No Good Deed,"while doing a friend a favor and searching for a runaway teenager, a police detective stumbles upon a bizarre band of criminals about to pull off a bank robbery."
1013,Hostage,"when a mafia accountant is taken hostage on his beat, a police officer – wracked by guilt from a prior stint as a negotiator – must negotiate the standoff, even as his own family is held captive by the mob."
1016,Training Day,"on his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears."
1018,Avalanche Express,"cia agent harry wargrave is sent to aid gen. marenkov, a senior russian official, who is defecting to the west. wargrave decides they should travel to safety on a train across europe, the ""atlantic express"". during the journey they must survive attacks by terrorists and an avalanche, all planned by russian spy-catcher nikolai bunin."
1021,Along Came a Spider,"after the harrowing death of his partner, detective and best-selling author alex cross has retreated to the peace of retirement. but when a brilliant criminal kidnaps a senator's young daughter, alex is lured back into action. teamed with the secret service agent assigned to protect the missing girl, alex follows a serpentine trail of clues that leads him to a stunning discovery - the kidnapper wants more than just ransom."
1023,Unforgettable,"ray liotta stars as a medical examiner who has been acquitted for his wife's murder but many still question his innocence. obsessed with finding his wife's killer, a possible solution presents itself in an experimental serum designed by a neurobiology linda fiorentino which has the ability to transfer memories from one person to another, but not without consequences. liotta driven to solve the case injects himself with the serum, bringing him closer and closer to finding her killer but bringing him closer to death."
1026,"I, Robot","in 2035, where robots are commonplace and abide by the three laws of robotics, a technophobic cop investigates an apparent suicide. suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger."
1041,Prizzi's Honor,"charley partanna is a hit-man who works for the prizzis, one of the richest crime syndicate families in the country. unbeknownst to charley,the prizzis just hired irene walker, a free-lance killer, to eliminate someone who double-crossed them. when irene and charley fall in love their jobs become complicated. their jobs become impossible when each is given a contract that neither can go through with."
1052,Romeo Is Bleeding,a corrupt cop gets in over his head when he tries to assassinate a beautiful russian hit-woman.
1053,Cutaway,"the successful undercover agent victor cooper is assigned for his ninth mission: to find how the loadings of drug is being brought to miami. he suspects that the drug is coming through the air and joins a team of sky diving, under the leadership of red line, a fanatic and considered the athlete number one in this sport in the world. due to his profile of winner, vic gets involved with the group and he ""disconnects"" from his position of infiltrated agent, ""connecting"" with the team."
1055,The Badge,"a sheriff begins an investigation into the death of a local transsexual after hearing that high ranking politicians may have been involved. although he is homophobic, his investigation causes him to be rejected by others, forcing him to seek help from the people he once despised."
1069,Rush Hour,"when hong kong inspector lee is summoned to los angeles to investigate a kidnapping, the fbi doesn't want any outside help and assigns cocky lapd detective james carter to distract lee from the case. not content to watch the action from the sidelines, lee and carter form an unlikely partnership and investigate the case themselves."
1073,Out of Time,"matt lee whitlock, respected chief of police in small banyan key, florida, must solve a vicious double homicide before he himself falls under suspicion. matt lee has to stay a few steps ahead of his own police force and everyone he's trusted in order to find out the truth."
1074,L.A. Confidential,three detectives in the corrupt and brutal l.a. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
1085,Cleopatra Jones and the Casino of Gold,"when fellow operatives (and childhood friends) matthew johnson and melvin johnson disappear during an undercover mission in hong kong, cleopatra jones travels there to find them. with the help of local detective mi ling, cleopatra discovers that her friends' disappearance has to do with the dragon lady, a much-feared blonde ""lipstick lesbian"" who runs a macao casino and controls a major chunk of the local drug trade."
1086,Kiss of the Dragon,"liu jian, an elite chinese police officer, comes to paris to arrest a chinese drug lord. when jian is betrayed by a french officer and framed for murder, he must go into hiding and find new allies."
1096,The Driver,the driver specializes in driving getaway cars for robberies. his exceptional talent has prevented him from being caught yet. after another successful flight from the police a self-assured detective makes it his primary goal to catch the driver. he promises pardons to a gang if they help to convict him in a set-up robbery. the driver seeks help from the player to mislead the detective.
1124,16 Blocks,"an aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there."
1126,Nightwatch,"a law student, who takes a job as a night watchman at a morgue, begins to discover clues that implicate him as the suspect of a series of murders."
1190,The Final Cut,"mysterious bomber is planting explosive devices in seattle. since their quality takes too big a toll among seattle police bomb experts, john pierce, former head of the bomb squad, reluctantly takes the job that will take him to face his worst nightmare."
1193,Harley Davidson and the Marlboro Man,"it's the lawless future, and renegade biker harley davidson and his surly cowboy buddy, marlboro, learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. harley and marlboro decide to help by robbing the crooked bank. but when they accidentally filch a drug shipment, they find themselves on the run from criminal financiers and the mob in this rugged action adventure."
1195,Firetrap,"master burglar max hopper is released early after three years and soon gets an exceptional job: stealing an advanced computer-chip from the iq industries headquarters. his first attempt fails; when he enters in cop uniform during an emergency board meeting, a fire quickly spreads- he considers it a godsend opportunity and stays, but soon has his hands too full saving other lives and just surviving to concentrate on the chip; only the owner, his wife who just filed for divorce and a few employees remain, but it soon turns out one of them stole company secrets but the arsonist and/or another chip-thieves are among them."
1223,Armed and Dangerous,"after policeman frank dooley is framed for theft and loses his job on the force, he joins a security guard agency and teams up with inept former defense lawyer norman kane. when the two botch a job guarding a local warehouse, they begin to uncover corruption within the company and their union."
1227,The Specialist,"may munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. she hires ray quick, a retired explosives expert to kill her parent's killers. when ned trent, embittered ex-partner of quick's is assigned to protect one of quick's potential victims, a deadly game of cat and mouse ensues."
1238,House of 1000 Corpses,two teenage couples traveling across the backwoods of texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.
1255,Naked Lunch,"blank-faced bug killer bill lee and his dead-eyed wife, joan, like to get high on bill's pest poisons while lounging with beat poet pals. after meeting the devilish dr. benway, bill gets a drug made from a centipede. upon indulging, he accidentally kills joan, takes orders from his typewriter-turned-cockroach, ends up in a constantly mutating mediterranean city and learns that his hip friends have published his work -- which he doesn't remember writing."
1256,15 Minutes,"when eastern european criminals oleg and emil come to new york city to pick up their share of a heist score, oleg steals a video camera and starts filming their activities, both legal and illegal. when they learn how the american media circus can make a remorseless killer look like the victim and make them rich, they target media-savvy nypd homicide detective eddie flemming and media-naive fdny fire marshal jordy warsaw, the cops investigating their murder and torching of their former criminal partner, filming everything to sell to the local tabloid tv show ""top story."""
1282,Identity,"complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. as their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is."
1300,Moon 44,"year 2038: the mineral resources of the earth are drained, in space there are fights for the last deposits on other planets and satellites. this is the situation when one of the bigger mining corporations has lost all but one mineral moons and many of their fully automatic mining robots are disappearing on their flight home. since nobody else wants the job, they send prisoners to defend the mining station. among them undercover agent stone, who shall clear the whereabouts of the expensive robots. in an atmosphere of corruption, fear and hatred he gets between the fronts of rivaling groups."
1318,Appetite,"the guests of the station hotel have assembled to play a game of cards. the loser will sleep in room 207, a room rumored to be haunted. it hasn't been slept in for 20 years.  as their lives tangle in a paranoid deadlock, the only escape becomes murder."
1331,Bloodline,"when her father is murdered, a cosmetics heiress becomes the next target of an unknown killer amid the international jet set."
1358,Frankenstein,an investigation into a serial killer leads two detectives to discover that dr. frankenstein and his creature are still alive after two centuries of genetic experiments.
1368,Frankenstein Reborn,"the latest psychiatrist assigned to assess whether inmate victor frank is mentally fit to stand trial for murder gives up in frustration and so the asylum head dr robert walton steps in to do the job. frank tells walton his story. he was a scientist experimenting in the field of nanotechnology. using nanobots that were capable of rebuilding the human body, frank and his team had great success in helping the crippled, wheelchair-ridden bryce daniels regain use of his faculties. but then bryce started to become unstable..."
1390,Basic Instinct 2,"novelist catherine tramell is once again in trouble with the law, and scotland yard appoints psychiatrist dr. michael glass to evaluate her. though, like detective nick curran before him, glass is entranced by tramell and lured into a seductive game."
