id,title,synopsis
263,Pi,The debut film from Darren Aronofsky in which a mathematical genius Maximilian Cohen discovers a link in the connection between numbers and reality and thus believes he can predict the future.
328,The Man Who Knew Too Much,"A widescreen, Technicolor remake by Hitchcock of his 1934 film of the same title. A couple vacationing in Morocco with their young son accidentally stumble upon an assassination plot. When the child is kidnapped to ensure their silence, they have to take matters into their own hands to save him."
348,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.
355,Out of Africa,"Out of Africa tells the story of the life of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on the autobiographical novel by Karen Blixen from 1937."
360,The Passion of the Christ,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.
372,Interview with the Vampire,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter."
386,Dr. No,"In the film that launched the James Bond saga, Agent 007 battles mysterious Dr. No, a scientific genius bent on destroying the U.S. space program. As the countdown to disaster begins, Bond must go to Jamaica, where he encounters beautiful Honey Ryder, to confront a megalomaniacal villain in his massive island headquarters."
387,Boyz n the Hood,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.
400,Nanook of the North,"This pioneering documentary film depicts the lives of the indigenous Inuit people of Canada's northern Quebec region. Although the production contains some fictional elements, it vividly shows how its resourceful subjects survive in such a harsh climate, revealing how they construct their igloo homes and find food by hunting and fishing. The film also captures the beautiful, if unforgiving, frozen landscape of the Great White North, far removed from conventional civilization."
404,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools — the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named. In this fourth film adaptation of J.K. Rowling's Harry Potter series, everything changes as Harry, Ron and Hermione leave childhood forever and take on challenges greater than anything they could have imagined."
405,Harry Potter and the Order of the Phoenix,"The rebellion begins! Lord Voldemort has returned, but the Ministry of Magic is doing everything it can to keep the wizarding world from knowing the truth – including appointing Ministry official Dolores Umbridge as the new Defence Against the Dark Arts professor at Hogwarts. When Umbridge refuses to teach practical defensive magic, Ron and Hermione convince Harry to secretly train a select group of students for the wizarding war that lies ahead. A terrifying showdown between good and evil awaits in this enthralling film version of the fifth novel in J.K. Rowling’s Harry Potter series. Prepare for battle!"
412,Contact,"Contact is a science fiction film about an encounter with alien intelligence. Based on the novel by Carl Sagan the film starred Jodie Foster as the one chosen scientist who must make some difficult decisions between her beliefs, the truth, and reality."
414,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.
420,Manhattan,Manhattan explores how the life of a middle-aged television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.
440,Shaun of the Dead,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners."
447,Fantasia,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again."
479,The Omen,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.
486,Airplane!,"The persons and events in this film are fictitious - fortunately! A masterpiece of off-the-wall comedy, Airplane! features Robert Hays as an ex-fighter pilot forced to take over the controls of an airliner when the flight crew succumbs to food poisoning; Julie Hagerty as his girlfriend/stewardess/co-pilot; and a cast of all-stars including Robert Stack, Lloyd Bridges, Peter Graves, Leslie Nielsen, Kareem Abdul-Jabbar... and more. Their hilarious high jinks spoof airplane disaster flicks, religious zealots, television commercials, romantic love... the list whirls by in rapid succession. And the story races from one moment of zany fun to the next."
488,Animal Farm,An animated film from 1999 based on the famous novel by George Orwell. Animals on a farm lead a revolution against the farmers to put their destiny in their own hands. However this revolution eats their own children and they cannot avoid corruption.
512,Dragonslayer,The sorcerer and his apprentice Galen are on a mission to kill an evil dragon in order to save the King’s daughter from being sacrificed in accordance to a pact that the King himself made with the dragon to protect his kingdom. A fantasy film from Disney Studios that exhausted all possible visual effects of the time.
529,Finding Neverland,"During a writing slump, playwright J.M. Barrie meets a widow and her three children—who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece. Peter Pan'."
530,Sliver,A woman moves into an apartment in Manhattan and learns that the previous tenant's life ended mysteriously after they fell from the balcony.
533,Singin' in the Rain,"In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound."
537,Scarface,A murderous thug shoots his way to the top of the mobs while trying to protect his sister from the criminal life.
540,Coffee and Cigarettes,Coffee And Cigarettes is a collection of eleven films from cult director Jim Jarmusch. Each film hosts star studded cast of extremely unique individuals who all share the common activities of conversing while drinking coffee and smoking cigarettes.
548,Birdman of Alcatraz,"After killing a prison guard, convict Robert Stroud faces life imprisonment in solitary confinement. Driven nearly mad by loneliness and despair, Stroud's life gains new meaning when he happens upon a helpless baby sparrow in the exercise yard and nurses it back to health. Despite having only a third grade education, Stroud goes on to become a renowned ornithologist and achieves a greater sense of freedom and purpose behind bars than most people find in the outside world."
551,City Lights,"In this sound-era silent film, a tramp falls in love with a beautiful blind flower seller."
576,The Jazz Singer,"A young Jewish man is torn between tradition and individuality when his old-fashioned family objects to his career as a jazz singer. This is the first full length feature film to use synchronized sound, and is the original film musical."
617,Sherlock Jr.,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch."
626,Blow-Up,"A successful mod photographer in London whose world is bounded by fashion, pop music, marijuana, and easy sex, feels his life is boring and despairing. But in the course of a single day he accidentally captures on film the commission of a murder. The fact that he has photographed a murder does not occur to him until he studies and then blows up his negatives, uncovering details, blowing up smaller and smaller elements, and finally putting the puzzle together."
637,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences."
656,Stranger Than Fiction,Harold Crick is a lonely IRS agent whose mundane existence is transformed when he hears a mysterious voice narrating his life.
689,Me and You and Everyone We Know,A lonely shoe salesman and an eccentric performance artist struggle to connect in this unique take on contemporary life.
690,Superstar: The Karen Carpenter Story,"The final 17 years of American singer and musician Karen Carpenter, performed almost entirely by modified Barbie dolls. The first film from Todd Haynes (Velvet Goldmine, I'm Not There), Superstar is a hauntingly beautiful biopic that garnered immediate praise among the local film community but quickly received 2 cease-and-desist letters from Mattel, the maker of Barbie, and Karen Carpenter's family. To this day, this movie has not seen further release."
691,The Way Things Go,"Artists Peter Fischli and David Weiss create the ultimate Rube Goldberg machine with a complex imaginative devices that trigger each other for 30 minutes in a domino effect. The film was creating in an empty warehouse and with objects probably found at a junkyard as the creative contraptions fly, burn, roll, walk, melt, pop, push and fall in an endless science project that will mesmerize the mind."
694,The Pursuit of Happyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.
701,The Rapture,"A lonely telephone operator leading an empty, amoral life finds God — only to have her faith continually tested in ways beyond what she could have imagined."
707,Flying Saucer Rock 'N' Roll,Flying Saucer Rock N Roll is the debut feature film from the father-son duo Eric and Joe Callero. The year is 1957 as a group of rockabilly and beatnik teens are visited by weed smoking Martian zombies who have come to take their earth women. Filmed with respect for classic horror films and full of laughs as the viewer is taken on an adventure like no other.
713,Tarnation,"Filmmaker Jonathan Caouette's documentary on growing up with his schizophrenic mother -- a mixture of snapshots, Super-8, answering machine messages, video diaries, early short films, and more -- culled from 19 years of his life."
726,Begotten,"Begotten is the creation myth brought to life, the story of no less than the violent death of God and the (re)birth of nature on a barren earth."
750,Flatliners,"Five medical students want to find out if there is life after death. They plan to stop one of their hearts for a few seconds, thus simulating death, and then bring the person back to life."
763,Raging Bull,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it."
773,Copying Beethoven,"A fictionalised exploration of Beethoven's life in his final days working on his Ninth Symphony. It is 1824. Beethoven is racing to finish his new symphony. However, it has been years since his last success and he is plagued by deafness, loneliness and personal trauma. A copyist is urgently needed to help the composer. A fictional character is introduced in the form of a young conservatory student and aspiring composer named Anna Holtz. The mercurial Beethoven is skeptical that a woman might become involved in his masterpiece but slowly comes to trust in Anna's assistance and in the end becomes quite fond of her. By the time the piece is performed, her presence in his life is an absolute necessity. Her deep understanding of his work is such that she even corrects mistakes he has made, while her passionate personality opens a door into his private world."
776,A Shot in the Dark,A Shot in the Dark is the second and more successful film from the Pink Panther film series where both animated and real life sequences are mixed. A cult classic from Blake Edwards based on the play L’Idiot by Marcel Achard and Harry Kurnitz.
793,The People vs. Larry Flynt,"Larry Flynt is the hedonistically obnoxious, but indomitable, publisher of Hustler magazine. The film recounts his struggle to make an honest living publishing his girlie magazine and how it changes into a battle to protect the freedom of speech for all people."
813,Last Days,"The life and struggles of a notorious rock musician seeping into a pit of loneliness whose everyday life involves friends and family seeking financial aid and favors, inspired by rock music legend Kurt Cobain and his final hours."
820,Prinzessinnenbad,"A film about three teenagers - Klara, Mina and Tanutscha - from the Berlin district of Kreuzberg. The trio have known each other since Kindergarten and have plenty in common. The three 15-year-olds are the best of friends; they are spending the summer at Prinzenbad, a large open-air swimming pool at the heart of the district where they live. They're feeling pretty grown up, and are convinced they've now left their childhood behind."
822,Chelsea Girls,"Lacking a formal narrative, Warhol's mammoth film follows various residents of the Chelsea Hotel in 1966 New York City. The film was intended to be screened via dual projector set-up."
840,The Cider House Rules,"Homer is an orphan who was never adopted, becoming the favorite of orphanage director Dr. Larch. Dr. Larch imparts his full medical knowledge on Homer, who becomes a skilled, albeit unlicensed, physician. But Homer yearns for a self-chosen life outside the orphanage. What will Homer learn about life and love in the cider house? What of the destiny that Dr. Larch has planned for him?"
843,Captain Corelli's Mandolin,"When a Greek fisherman leaves to fight with the Greek army during WWII, his fiancee falls in love with the local Italian commander. The film is based on a novel about an Italian soldier's experiences during the Italian occupation of the Greek island of Cephalonia (Kefalonia), but Hollywood made it into a pure love story by removing much of the ""unpleasant"" stuff."
852,The Prisoner of Zenda,"Anthony Hope's classic tale gets a decidedly 'un-classic' treatment at the hands of Peter Sellers. Following the story somewhat, friends of the new King Rudolph of Ruritania fear for his life, and switch him with a look-a-like London cabby. Throw in two(!) lovely blondes, treachery, and a battle for life and honour, and enjoy life at its zaniest."
858,City of Hope,"This gritty inner-city film follows various people living in a troubled New Jersey setting, most notably Nick Rinaldi, a disillusioned contractor who has been helped along his whole life by his wealthy father. Other characters in this ensemble drama about urban conflict and corruption include Asteroid , an unstable homeless person, and Wynn, an idealistic young politician."
862,Jesus Camp,"A growing number of Evangelical Christians believe there is a revival underway in America that requires Christian youth to assume leadership roles in advocating the causes of their religious movement. Jesus Camp follows children at a Christian summer camp as they hone their ""prophetic gifts"" and are schooled in how to ""take back America for Christ."" The film is a first-ever look into an intense training ground that recruits born-again Christian children to become an active part of America's political future."
867,Afterwards,"Newly divorced lawyer Nathan Del Amico is shaken up after he meets a doctor who claims that he can sense when select people are about to die. Though he doesn't believe the doctor, events in Nathan's life slowly make him think he's not long for this world."
882,The Big Sleep,"Private eye Philip Marlowe (Robert Mitchum) investigates a case of blackmail involving the two wild daughters of a rich general, a pornographer and a gangster. This neo-noir remake of the iconic 1946 Bogart film transfers the setting of Raymond Chandler's novel from 1940s California to 1970s London."
893,"Farewell, My Lovely","LA private eye Philip Marlowe (Robert Mitchum) is hired by ex-con Moose Malloy to find his girlfriend. While also investigating the murder of a client and the theft of a jade necklace, Marlowe becomes entangled with seductress Helen Grayle (Charlotte Rampling) and discovers a web of dark secrets that are better left hidden. Soaked in 1940s period detail, Farewell, My Lovely is a neo noir remake of the 1944 film but it follows the original Raymond Chandler's novel more closely."
904,Man on the Moon,"The story of the life and career of eccentric avant-garde comedian, Andy Kaufman."
912,Take The Bridge,Take The Bridge is a 2007 independent film from Sergio M. Castilla about four young adults who all try to commit suicide on the same day and how they meet up and become friends. The film Premiering at the 2007 Tribeca Film Festival.
918,Goodbye Bafana,The true story of a white South African racist whose life was profoundly altered by the black prisoner he guarded for twenty years. The prisoner's name was Nelson Mandela.
945,Crime of Passion,"Kathy leaves the newspaper business to marry homicide detective Bill, but is frustrated by his lack of ambition and the banality of life in the suburbs. Her drive to advance Bill's career soon takes her down a dangerous path."
946,Sweet November,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever."
963,Rosebud,In a bold coup a Palestinian terrorist group captures the yacht Rosebud and kidnaps the millionaires five daughters on it. At first they demand film clips to be shown on major European TV stations. Undercover agent Martin is hired to hunt the terrorists down.
975,Swept from the Sea,"The film tells the story of Russian emigree and the only survivor from ship crash Yanko Goorall and servant Amy Foster in the end of 19th century. When Yanko enters a farm sick and hungry after the shipwreck, everyone is afraid of him, except for Amy, who is very kind and helps him. Soon he becomes like a son for Dr. James Kennedy and romance between Yanko and Amy follows."
982,The Grudge,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim."
988,Bra Boys,A film about the cultural evolution of the Sydney beach side suburb of Maroubra and the social struggle faced by it's youth - the notorious surf gang known as the Bra Boys.
991,A Mighty Heart,"Based on Mariane Pearl's account of the terrifying and unforgettable story of her husband, Wall Street Journal reporter Danny Pearl's life and death."
1015,Infinity,Story of the early life of genius and Nobel Prize-winning physicist Richard Feynman.
1027,How to Cook Your Life,A Zen priest in San Francisco and cookbook author use Zen Buddhism and cooking to relate to everyday life.
1046,X-Men Origins: Wolverine,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine."
1048,Birthday Girl,"A shy bank clerk orders a Russian mail order bride, and finds his life turned upside down."
1094,Man with the Screaming Brain,In 2005 Bruce Campbell directed his first ever feature film. The film stars Bruce Campbell as a wealthy CEO who travels to Bulgaria after the fall of communism. His plan was to do business for his U.S. drug company yet he is shortly caught up in some dirty situations and ends up with a brain transplant after his brain is severely damaged. Slapstick B-Movie science fiction on a low budget.
1095,Dixie Chicks: Shut Up and Sing,"Shut Up and Sing is a documentary about the country band from Texas called the Dixie Chicks and how one tiny comment against President Bush dropped their number one hit off the charts and caused fans to hate them, destroy their CD’s, and protest at their concerts. A film about freedom of speech gone out of control and the three girls lives that were forever changed by a small anti-Bush comment"
1113,Attack of the Killer Tomatoes!,"Attack of the Killer Tomatoes is a 1978 comedy film directed by John De Bello and starring David Miller. The film is a spoof of B-movies. Made on a budget of less than USD $100,000, the story involves tomatoes becoming sentient by unknown means and revolting against humanity."
1115,Within the Woods,The low budget film starring the young Bruce Campbell that influenced the Evil Dead films.
1137,Wattstax,Wattstax is the 1973 documentary film about the Afro-American Woodstock concert held in Los Angeles seven years after the Watts riots. Director Mel Stuart mixes footage from the concert with footage of the living conditions in the current day Watts neighborhood. The film won the Golden Globe for Best Documentary Film.
1142,The Seeker: The Dark Is Rising,A boy's life is turned upside down when he learns that he is the last of a group of immortal warriors who have dedicated their lives to fighting the forces of the dark.
1148,Rize,"A documentary film that highlights two street derived dance styles, Clowning and Krumping, that came out of the low income neighborhoods of L.A.. Director David LaChapelle interviews each dance crew about how their unique dances evolved. A new and positive activity away from the drugs, guns, and gangs that ruled their neighborhood. A raw film about a growing sub-culture movements in America."
1159,Avalon,"Avalon is the third in Levinson's semi-autobiographical series of four ""Baltimore Films"": Diner (1982), Tin Men (1987), Avalon (1990), and Liberty Heights (1999). The film is set in Baltimore in the early 1950s and explores the themes of Jewish assimilation into American life."
1175,Jesus,"The film is notable for presenting a more human Jesus, compared to more solemn portrayals in earlier films; here Jesus laughs and cries like anyone else. Among other things, he weeps at Joseph’s funeral, throws stones in Lake Galilee when meeting Simon Peter and James son of Zebedee for the first time, dances at the wedding at Cana, and starts a water-splashing fight with his disciples as well. Satan is portrayed as a man in modern dress (and as a woman in red). During his temptation of Jesus, he shows him the Earth from the vantage point of space. Satan also shows Jesus images of wars and destruction carried out in his name. The film adds an apocryphal Roman historian named “Livio” who watches and comments as events unfold; he is presumably named after Livy."
1182,Westworld,"In a futuristic resort, wealthy patrons can visit recreations of different time periods and experience their wildest fantasies with life-like robots. But when Richard Benjamin opts for the wild west, he gets more than he bargained for when a gunslinger robot goes berserk."
1187,The Greatest Story Ever Told,"From his birth in Bethlehem to his death and eventual resurrection, the life of Jesus Christ is given the all-star treatment in this epic retelling. Major aspects of Christ's life are touched upon, including the execution of all the newborn males in Egypt by King Herod; Christ's baptism by John the Baptist; and the betrayal by Judas after the Last Supper that eventually leads to Christ's crucifixion and miraculous return."
1198,The Bourne Identity,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?"
1199,The Bourne Supremacy,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive."
1207,The Aviator,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder."
1215,Shopgirl,"Mirabelle is a disenchanted salesgirl and aspiring artist who sells gloves and accessories at a department store. She has two men in her life: wealthy divorcée Ray Porter and struggling musician Jeremy. Mirabelle falls in love with the glamorous Ray, and her life takes a magical turn, but eventually she realizes that she must empower herself and make a choice between them."
1217,Mr. Destiny,"Larry Burrows is unhappy and feels powerless over his life. He believes his entire life could have turned out differently had he not missed that shot in a baseball game when was a kid. One night he meets this mysterious man, who could change his fate by offering him that alternative life he always dreamed of. But as Burrows embarks on this journey of self discovery he realises that even this new life has its problems and drawbacks.."
1229,Deconstructing Harry,"This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result."
1245,Memoirs of an Invisible Man,"After a freak accident, an invisible yuppie runs for his life from a treacherous CIA official while trying to cope with his new life."
1250,St. Paul,"Director Roger Young (JOSEPH AND JESUS) presents this dramatic television miniseries that recounts the life of Paul (Johannes Brandrup) the Apostle of Jesus Christ. Originally known as Saul of Tarsus, Paul tortured and persecuted Christians until he experienced a vision of Jesus that forever changed his life. After converting to Christianity, Paul suffered persecution and imprisonment, but never stopped trying to spread the teachings of Christ. Notably, this program was shot on location in the Moroccan desert."
1271,American Splendor,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.
1288,An Angel at My Table,"Based on the autobiographical work of New Zealand writer Janet Frame, this production depicts the author at various stage of her life. Afflicted with mental and emotional issues, Frame grows up in an impoverished family and experiences numerous tragedies while still in her youth, including the deaths of two of her siblings. Portrayed as an adult by Kerry Fox, Frame finds acclaim for her writing while still in a mental institution, and her success helps her move on with her life."
1290,The Apostle,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio."
1309,The Lost World,The first film adaptation of Sir Arthur Conan Doyle's classic novel about a land where prehistoric creatures still roam.
1365,Mystery Science Theater 3000: The Movie,"The mad and evil scientist, Dr. Clayton Forrester, has created an evil little scheme that is bound to give him world global domination but first things first. He plans to torment Mike Nelson and the robots by sending them a real stinker of a film to watch called, ""This Island Earth."" He is convinced that this movie will drive them insane. Will this be the ultimate cheese that breaks the boys' spirits?"
1366,Frankenstein,"A scientist who is obsessed with creating life finally does it, with tragic results."
1367,Frankenstein,"A scientist obsessed with creating life steals body parts to put together his ""creation."" Released as a feature on video, this was originally shown on in two installments on TV as part of the Wide World of Entertainment series."
1369,Frankenstein,"Frankenstein is a 2007 British television film produced by Impossible Pictures for ITV. It was written and directed by Jed Mercurio, adapted from Mary Shelley's original novel to a present-day setting. Dr. Victoria Frankenstein, a female geneticist, accidentally creates a monster while growing her son's clone from stem cells as an organ donor in an effort to prevent his imminent death."
1385,Yankee Doodle Dandy,"A film of the life of the renowned musical composer, playwright, actor, dancer and singer George M. Cohan."
1391,Miss Marie Lloyd: Queen of the Music Hall,"Jessie Wallace stars in this BBC drama based on the turbulent life and times of Marie Lloyd, known as the 'Queen of the Music Hall', who was famous at the turn of the 20th century not just for her performances on stage but also for her riotous behaviour off it. Lloyd's love life and outrageous conduct made her a target for the rising tabloid newspapers of the time. The film includes some of Lloyd's most famous songs, including 'My Old Man Said Follow the Van' and her theme song 'A Little of What You Fancy Does You Good'."
1392,"The Tulse Luper Suitcases, Part 1: The Moab Story","The Tulse Luper Suitcases reconstructs the life of Tulse Luper, a professional writer and project-maker, caught up in a life of prisons. He was born in 1911 in Newport, South Wales and presumably last heard of in 1989. His life is reconstructed from the evidence of 92 suitcases found around the world - 92 being the atomic number of the element Uranium. The project includes three feature films, a TV series, 92 DVDs, CD-ROMs, and books."
1393,"The Tulse Luper Suitcases, Part 2: Vaux to the Sea","The Tulse Luper Suitcases reconstructs the life of Tulse Luper, a professional writer and project-maker, caught up in a life of prisons. He was born in 1911 in Newport, South Wales and presumably last heard of in 1989. His life is reconstructed from the evidence of 92 suitcases found around the world - 92 being the atomic number of the element Uranium. The project includes three feature films, a TV series, 92 DVDs, CD-ROMs, and books."
1394,"The Tulse Luper Suitcases, Part 3: From Sark to the Finish","The Tulse Luper Suitcases reconstructs the life of Tulse Luper, a professional writer and project-maker, caught up in a life of prisons. He was born in 1911 in Newport, South Wales and presumably last heard of in 1989. His life is reconstructed from the evidence of 92 suitcases found around the world - 92 being the atomic number of the element Uranium. The project includes three feature films, a TV series, 92 DVDs, CD-ROMs, and books."
1395,A Life in Suitcases,Follows Tulse Luper as he is swept into the ill-fortuned tides of the 20th century and forced to spend his life in a succession of imprisonments.
1424,Making Frankensense of Young Frankenstein,"Via reminiscences from writer/actor Gene Wilder and others, this documentary recalls the making of the 1974 film Young Frankenstein."
1429,Three-Step Dance,Four separate-but-interconnected stories - one for each season - about life in Sardinia.
1466,Il Mostro di Frankenstein,"The last silent Frankenstein film. While there is plenty of promotional material proving this film was shown internationally, there is currently no known film print and it is believed lost."
1488,"Pfui, Rosa!","German iconoclast filmmaker and gay-rights activist Rosa vonPraunheim examines his own life and career in the documentary Phooey Rosa! With a quickly paced editing style, the film is a mix of personal banter, candid interviews, and clips from his filmography. It also includes footage from his early film Bed Sausage to his later work Neurosia. At the age of 60, vonPraunheim reveals intimate details about his past relationships and his childhood growing up after WWII. He also implicates some of his friends and inspirations, including Luzi Kryn and Rainer Kranach."
1489,Cows Knocked Up by Fog,"Catchy mix of farce and documentary. Portrait of a Berlin theatre company made up entirely of the homeless, alcoholics and junks. They call themselves ‘rats’ and take the film over to have a party."
1490,French Dressing,A deck-chair attendant at a British resort promotes a film festival featuring a French sexpot.
1492,Frances,The true story of Frances Farmer's meteoric rise to fame in Hollywood and the tragic turn her life took when she was blacklisted.
1493,Don't Come Knocking,"Howard Spence has seen better days. Once a big Western movie star, he now drowns his disgust for his selfish and failed life with alcohol, drugs and young women. If he were to die now, nobody would shed a tear over him, that's the sad truth. Until one day Howard learns that he might have a child somewhere out there..."
1497,Lady Chatterley,French adaption of DH Lawrence's infamous novel about forbidden passion across the class divide. Winner of the 2007 Cesar Award for Best Film.
1522,The Number 23,"Walter Sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. As soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. But now he's worried that a fictional murder might materialize."
1533,Girl with a Pearl Earring,"This film, adapted from a work of fiction by author Tracy Chevalier, tells a story about the events surrounding the creation of the painting ""Girl With A Pearl Earring"" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works."
1543,Stuntman,"Stuntman Johnny gets tired of putting his life constantly at risk and instead joins up with a bunch of international thieves who are looking to steal a priceless statue, but that's where the trouble starts...."
